,Fruits,Cars,Machine Learning
29,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.diabete.qc.ca%2Fwp-content%2Fuploads%2F2014%2F08%2FLes-fruits-768x768.png&imgrefurl=https%3A%2F%2Fwww.diabete.qc.ca%2Fen%2Fliving-with-diabetes%2Fdiet%2Ffood-and-nutrients%2Ffruit%2F&tbnid=_qakJIo23wIOtM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygeegUIARCRAg..i&docid=b5NXeJH_Da2luM&w=768&h=768&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygeegUIARCRAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fmedia1.s-nbcnews.com%2Fj%2Fnewscms%2F2018_12%2F2371046%2F180320-flying-car-aeromobil50-se-143p_ef949b16720b8720448e77eed87b1cc7.nbcnews-fp-1024-512.jpg&imgrefurl=https%3A%2F%2Fwww.nbcnews.com%2Fmach%2Fscience%2Fwill-futuristic-flying-car-ever-get-ground-ncna859171&tbnid=poBVK2C38pdgiM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygeegUIARCTAg..i&docid=oFGTaz9Mf4ty_M&w=1024&h=512&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygeegUIARCTAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fmiro.medium.com%2Fmax%2F2646%2F1*Da7wVx5j1KcSJ-I4DVFZyQ.png&imgrefurl=https%3A%2F%2Fblog.usejournal.com%2Funderstanding-machine-learning-deep-learning-f5aa95264d61&tbnid=L7Eh2b446uBbsM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygeegUIARCMAg..i&docid=uDN_syc13hE_pM&w=1323&h=794&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygeegUIARCMAg
30,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fupload.wikimedia.org%2Fwikipedia%2Fcommons%2Fthumb%2F7%2F78%2FRolls_Royce_Phantom_IV_1952.JPG%2F1200px-Rolls_Royce_Phantom_IV_1952.JPG&imgrefurl=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FLuxury_car&tbnid=001Q0HJOlRllyM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygfegUIARCVAg..i&docid=jGYivS-ptMI0sM&w=1200&h=722&itg=1&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygfegUIARCVAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fblog.bismart.com%2Fhs-fs%2Fhubfs%2F01-MachineLearning_Mesa%2520de%2520trabajo%25201%2520copia%25202_Mesa%2520de%2520trabajo%25201%2520copia%25202.jpg%3Fwidth%3D3509%26name%3D01-MachineLearning_Mesa%2520de%2520trabajo%25201%2520copia%25202_Mesa%2520de%2520trabajo%25201%2520copia%25202.jpg&imgrefurl=https%3A%2F%2Fblog.bismart.com%2Fen%2Fdifference-between-machine-learning-deep-learning&tbnid=R2hx_F-mjtDm4M&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygfegUIARCOAg..i&docid=soOI549gFEugTM&w=3509&h=2482&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygfegUIARCOAg
31,https://www.google.com/imgres?imgurl=https%3A%2F%2Fstatic.toiimg.com%2Fthumb%2F68392476.cms%3Fwidth%3D680%26height%3D512%26imgsize%3D692606&imgrefurl=https%3A%2F%2Ftimesofindia.indiatimes.com%2Flife-style%2Ffood-news%2F10-fruits-that-are-the-highest-source-of-protein%2Fphotostory%2F68392452.cms&tbnid=lttnAiWcImD3JM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMyggegUIARCVAg..i&docid=HX86jTG_U2JELM&w=680&h=512&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMyggegUIARCVAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fresize.indiatvnews.com%2Fen%2Fresize%2Fnewbucket%2F715_-%2F2019%2F12%2Fmustang-1-1577523921.jpg&imgrefurl=https%3A%2F%2Fwww.indiatvnews.com%2Fauto%2Ftop-10-cars-of-last-decade-574557&tbnid=AeyVFI7Mh2qcXM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMyggegUIARCXAg..i&docid=se0Lo6VWgX2fZM&w=715&h=446&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMyggegUIARCXAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.sas.com%2Fen_in%2Finsights%2Fanalytics%2Fmachine-learning%2F_jcr_content%2Fpar%2Fstyledcontainer_31e3%2Fimage.img.jpg%2F1614281913234.jpg&imgrefurl=https%3A%2F%2Fwww.sas.com%2Fen_in%2Finsights%2Fanalytics%2Fmachine-learning.html&tbnid=0jW2x6oiBejKOM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMyggegUIARCQAg..i&docid=kgmLI0EiRbkcsM&w=2000&h=500&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMyggegUIARCQAg
32,https://www.google.com/imgres?imgurl=https%3A%2F%2Fmiro.medium.com%2Fmax%2F601%2F1*CjEqlt11pvJQCRLTO_FTRw.png&imgrefurl=https%3A%2F%2Fchanapdavis.medium.com%2Ffruit-and-your-health-yay-or-nay-to-an-apple-a-day-6bbabe68a950&tbnid=SFa2VEWexDx-oM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMyghegUIARCXAg..i&docid=MO0-w0fY10SfsM&w=601&h=600&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMyghegUIARCXAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.acko.com%2Fwp-content%2Fuploads%2F2020%2F06%2Fhow-to-import-foreign-cars-to-india.png&imgrefurl=https%3A%2F%2Fwww.acko.com%2Fcar-guide%2Fhow-to-import-foreign-cars-to-india-procedure-guidelines%2F&tbnid=vIpzcA0XOBT7-M&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMyghegUIARCZAg..i&docid=5zd3mcXhwQaVSM&w=1200&h=550&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMyghegUIARCZAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fcdn.britannica.com%2Fs%3A800x450%2Cc%3Acrop%2F40%2F216540-138-14385CFE%2FHow-machine-learning-is-predicting-synthetic-products.jpg&imgrefurl=https%3A%2F%2Fwww.britannica.com%2Ftechnology%2Fmachine-learning&tbnid=jJagNU8tZ2wF4M&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMyghegUIARCSAg..i&docid=BwMswl4yZQIR8M&w=800&h=450&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMyghegUIARCSAg
33,https://www.google.com/imgres?imgurl=http%3A%2F%2Fwww.thekohsamuiguide.com%2Fwp-content%2Fuploads%2F2012%2F01%2Fthai-fruit-23.jpg&imgrefurl=https%3A%2F%2Fwww.thekohsamuiguide.com%2Fthai-fruit%2F&tbnid=6hhXwDWdzd5EmM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygiegUIARCZAg..i&docid=ScmnaNlKQe13BM&w=1280&h=850&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygiegUIARCZAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.mercedes-benz.com%2Fen%2Fvehicles%2Fpassenger-cars%2Fmercedes-benz-concept-cars%2Fvision-avtr%2F_jcr_content%2Fimage%2FMQ6-12-image-20200107130512%2F00-mercedes-benz-vehicles-concept-cars-vision-avtr-2560x1440.jpeg&imgrefurl=https%3A%2F%2Fwww.mercedes-benz.com%2Fen%2Fvehicles%2Fpassenger-cars%2Fmercedes-benz-concept-cars%2Fvision-avtr%2F&tbnid=eJy5YOERGcg4JM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygiegUIARCbAg..i&docid=kLYnxZJwxLHgsM&w=1352&h=760&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygiegUIARCbAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.merkleinc.com%2Fsites%2Fdefault%2Ffiles%2Finline-images%2FDL%2520and%2520ML1%2520resized.jpg&imgrefurl=https%3A%2F%2Fwww.merkleinc.com%2Fblog%2Fdispelling-myths-deep-learning-vs-machine-learning&tbnid=kpy_4f8-tyVkZM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygiegUIARCUAg..i&docid=SKHifFvgMfXByM&w=750&h=375&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygiegUIARCUAg
34,https://www.google.com/imgres?imgurl=https%3A%2F%2Fupload.wikimedia.org%2Fwikipedia%2Fcommons%2F2%2F2f%2FCulinary_fruits_front_view.jpg&imgrefurl=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FFruit&tbnid=pnDbLOFjmWsEVM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygjegUIARCbAg..i&docid=YL15pOVr82UOFM&w=3818&h=2540&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygjegUIARCbAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fetimg.etb2bimg.com%2Fphoto%2F73164879.cms&imgrefurl=https%3A%2F%2Fauto.economictimes.indiatimes.com%2Fnews%2Fpassenger-vehicle%2Fcars%2Fluxury-car-sales-in-2019-see-biggest-drop-in-over-a-decade%2F73164872&tbnid=5ORgc-tnufnXCM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygjegUIARCdAg..i&docid=NBZlIwp6PnBkPM&w=1254&h=836&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygjegUIARCdAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Flawtomated.com%2Fwp-content%2Fuploads%2F2019%2F04%2FMLvsDL.png&imgrefurl=https%3A%2F%2Flawtomated.com%2Fa-i-technical-machine-vs-deep-learning%2F&tbnid=BM2T5fS23WC__M&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygjegUIARCWAg..i&docid=P7nuutdFwbvG_M&w=706&h=347&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygjegUIARCWAg
35,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimages.indianexpress.com%2F2020%2F07%2Ffruits_getty759.jpg&imgrefurl=https%3A%2F%2Findianexpress.com%2Farticle%2Flifestyle%2Ffood-wine%2Ffruits-to-be-consumed-during-monsoon-season-litchi-pear-papaya-jamun-health-benefits-6492920%2F&tbnid=4z5ZVX4lqhZvWM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygkegUIARCdAg..i&docid=KEvjTdMfcgVrHM&w=759&h=422&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygkegUIARCdAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fstimg.cardekho.com%2Fimages%2Fcarexteriorimages%2F630x420%2FMahindra%2FThar%2F8076%2F1601635839903%2Ffront-left-side-47.jpg&imgrefurl=https%3A%2F%2Fwww.cardekho.com%2Fcars%2FMahindra&tbnid=qK9Ywe0KL0wzKM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygkegUIARCfAg..i&docid=10sh4Wi8awP0FM&w=630&h=420&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygkegUIARCfAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fictinstitute.nl%2Fwp-content%2Fuploads%2F2020%2F07%2FAI-machine-learning-neural-networks.png&imgrefurl=https%3A%2F%2Fictinstitute.nl%2Fai-machine-learning-and-neural-networks-explained%2F&tbnid=z0JPFfjuq_vSQM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygkegUIARCYAg..i&docid=Ot1wWNG0cUPrcM&w=700&h=296&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygkegUIARCYAg
36,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimages.saymedia-content.com%2F.image%2Ft_share%2FMTc0MjI0MDE0Nzc0OTA0NzAw%2Flist-of-round-or-circular-fruits.png&imgrefurl=https%3A%2F%2Fholidappy.com%2Fholidays%2FList-of-Round-or-Circular-Fruits&tbnid=zCVUPs86CRFfMM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMyglegUIARCfAg..i&docid=XR54SVNFaSEeMM&w=1200&h=1200&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMyglegUIARCfAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fhips.hearstapps.com%2Fhmg-prod.s3.amazonaws.com%2Fimages%2Fmostbeauty-1584578506.jpg&imgrefurl=https%3A%2F%2Fwww.caranddriver.com%2Ffeatures%2Fg15383134%2Fmost-beautiful-cars%2F&tbnid=IFiVRbqN1NraSM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMyglegUIARChAg..i&docid=Z-lCaRMD1NHjUM&w=3000&h=1500&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMyglegUIARChAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fciat.org%2Fwp-content%2Fuploads%2F2020%2F06%2F2020_blog_villalon_toolbox-1.png&imgrefurl=https%3A%2F%2Fwww.ciat.org%2Ffortaleciendo-el-maletin-de-herramientas-para-la-gestion-del-cumplimiento-tributario-machine-learning-1%2F%3Flang%3Den&tbnid=Zxhrj-NxpvFIFM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMyglegUIARCaAg..i&docid=1iu5SSSI2CySxM&w=900&h=500&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMyglegUIARCaAg
37,https://www.google.com/imgres?imgurl=https%3A%2F%2Fmedia.cntraveler.com%2Fphotos%2F546976f2cbbd2620680d9f2f%2Fmaster%2Fpass%2Frare-fruits-tout.jpg&imgrefurl=https%3A%2F%2Fwww.cntraveler.com%2Fgalleries%2F2014-11-17%2F11-unusual-fruits-you-should-try-on-your-next-trip&tbnid=gXQzlR36hhcoDM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygmegUIARChAg..i&docid=aErxHwMPKP6zpM&w=2048&h=1536&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygmegUIARChAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fmedia.zigcdn.com%2Fmedia%2Fmodel%2F2020%2FJun%2Fkia-seltos-new_270x180.jpg&imgrefurl=https%3A%2F%2Fwww.zigwheels.com%2Fnewcars&tbnid=qh7eCZDr4bQESM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygmegUIARCjAg..i&docid=gXMjOtiyfE8HtM&w=270&h=180&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygmegUIARCjAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fi.pcmag.com%2Fimagery%2Farticles%2F03TusrjgeJmocMs3y4zcxE0-7.fit_scale.size_1028x578.v1569484420.jpg&imgrefurl=https%3A%2F%2Fwww.pcmag.com%2Fnews%2Fthe-business-guide-to-machine-learning&tbnid=OYA5fmmuLW9FPM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygmegUIARCcAg..i&docid=z3PP-D_j2qPkyM&w=1027&h=578&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygmegUIARCcAg
38,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.heart.org%2F-%2Fmedia%2Faha%2Fh4gm%2Farticle-images%2Ffruit-and-vegetables.jpg&imgrefurl=https%3A%2F%2Fwww.heart.org%2Fen%2Fhealthy-living%2Fhealthy-eating%2Fadd-color%2Fhow-to-eat-more-fruits-and-vegetables&tbnid=Jr8XDPQC8CI0kM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygnegUIARCjAg..i&docid=OfURMI3MK1WPXM&w=1000&h=667&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygnegUIARCjAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fhips.hearstapps.com%2Fhmg-prod.s3.amazonaws.com%2Fimages%2Fmclaren-765lt-track-21-1605268504.jpg%3Fcrop%3D0.565xw%3A1.00xh%3B0.0684xw%2C0%26resize%3D640%3A*&imgrefurl=https%3A%2F%2Fwww.esquire.com%2Fuk%2Fdesign%2Fg30563856%2Fbest-cars-2020%2F&tbnid=UJAd_k7XfHJ-yM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygnegUIARClAg..i&docid=S7TBHRsEX4DPLM&w=640&h=637&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygnegUIARClAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fresearch.dhigroup.com%2Fwp-content%2Fuploads%2Fsites%2F26%2F2020%2F02%2Fmachine-learning-illu.png&imgrefurl=http%3A%2F%2Fresearch.dhigroup.com%2Fmachine-learning%2F&tbnid=Ax3f-TtgEAP2hM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygnegUIARCeAg..i&docid=l2kWPH3wCHH11M&w=946&h=776&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygnegUIARCeAg
39,https://www.google.com/imgres?imgurl=https%3A%2F%2Fi0.wp.com%2Fimages-prod.healthline.com%2Fhlcmsresource%2Fimages%2Ftopic_centers%2F2020-7%2Ffruit-still-life-1296x728-header.jpg%3Fw%3D1155%26h%3D1528&imgrefurl=https%3A%2F%2Fwww.healthline.com%2Fnutrition%2Fis-fruit-good-or-bad-for-your-health&tbnid=0htpsfBbg53JbM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygoegUIARClAg..i&docid=PoMvyC1o2YPkoM&w=1155&h=648&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygoegUIARClAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20201231052518_First-cars-world-most-famous-carmakers-WM.jpg&imgrefurl=https%3A%2F%2Fwww.autocarindia.com%2Fcar-news%2Fthe-first-cars-of-the-worlds-most-famous-carmakers-419536&tbnid=NtX2_XLdCJ67aM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygoegUIARCnAg..i&docid=T2tiAMLbxR4rrM&w=1200&h=795&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygoegUIARCnAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fmobidev.biz%2Fwp-content%2Fuploads%2F2020%2F08%2F1488-unsupervised-machine-learning-improve-data-quality.png&imgrefurl=https%3A%2F%2Fmobidev.biz%2Fblog%2Funsupervised-machine-learning-improve-data-quality&tbnid=uQKmZ1eUQM0JPM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygoegUIARCgAg..i&docid=XFTLA7eFJn8HrM&w=1488&h=840&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygoegUIARCgAg
40,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimage.shutterstock.com%2Fimage-photo%2Fassortment-different-fruits-berries-flat-260nw-1395910394.jpg&imgrefurl=https%3A%2F%2Fwww.shutterstock.com%2Fsearch%2Ffruits&tbnid=4ITBkebCMnb0oM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygpegUIARCnAg..i&docid=lvpG_QOogetTRM&w=760&h=280&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygpegUIARCnAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fcars.tatamotors.com%2Fimages%2Fdesign-mobile.jpg&imgrefurl=https%3A%2F%2Fcars.tatamotors.com%2F&tbnid=ELcKekLRKitzNM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygpegUIARCpAg..i&docid=2E0wpEDn1iZ_KM&w=745&h=705&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygpegUIARCpAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fcdn-images-1.medium.com%2Fmax%2F1000%2F1*p6ahiOqtwW6mxgk-WCDvlg.jpeg&imgrefurl=https%3A%2F%2Fhackernoon.com%2Fmachine-learning-applications-393f493f871a&tbnid=gs6sFbj5HJiLuM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygpegUIARCiAg..i&docid=aKj7eYOMCDoZZM&w=1000&h=647&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygpegUIARCiAg
41,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.treehugger.com%2Fthmb%2FyLdK6RTlFDfgjAYzydMkstSGcus%3D%2F1280x800%2Ffilters%3Afill(auto%2C1)%2Fherofruitedit-7e603ba24b4d46a5a60cd7974a90fba6.jpg&imgrefurl=https%3A%2F%2Fwww.treehugger.com%2Fpoisonous-fruits-and-vegetables-avoid-4858734&tbnid=xE36z2K_6sy38M&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygqegUIARCqAg..i&docid=Mc-9xNcu2zyBGM&w=1280&h=800&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygqegUIARCqAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.autocar.co.uk%2Fsites%2Fautocar.co.uk%2Ffiles%2Fimages%2Fcar-reviews%2Ffirst-drives%2Flegacy%2Fporsche_911_carrera_s_manual_tracking.jpg&imgrefurl=https%3A%2F%2Fwww.autocar.co.uk%2Fcar-news%2Fbest-cars%2Ftop-10-best-sports-cars&tbnid=I2t03MpLr9czKM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygqegUIARCrAg..i&docid=024hIcSMM-UEJM&w=3578&h=2370&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygqegUIARCrAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fdv-website.s3.amazonaws.com%2Fuploads%2F2019%2F03%2Fkf_bhml_032719.jpg&imgrefurl=https%3A%2F%2Fwww.dataversity.net%2Fa-brief-history-of-machine-learning%2F&tbnid=Fdkk-F-cnEPz_M&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygqegUIARCkAg..i&docid=2YuOTppas5N_DM&w=600&h=448&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygqegUIARCkAg
42,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.foodsafetynews.com%2Ffiles%2F2020%2F03%2Ffruits-and-vegetables.jpg&imgrefurl=https%3A%2F%2Fwww.foodsafetynews.com%2F2020%2F07%2Fimported-fruit-and-veg-main-problem-in-singaporean-sampling%2F&tbnid=IxjwNtDx6OTqOM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygregUIARCsAg..i&docid=m0S5RTCXcJljDM&w=1200&h=680&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygregUIARCsAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimgctcf.aeplcdn.com%2Fthumbs%2Fp-nc-a-ver202103251330%2Fimages%2Fcar-data%2Fbig%2Fmercedes-benz-a-class-limousine-default.jpg&imgrefurl=https%3A%2F%2Fwww.cartrade.com%2Fnew-cars&tbnid=Rav2y-ycRMQaOM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygregUIARCtAg..i&docid=aI6PzNmkRFh7vM&w=340&h=192&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygregUIARCtAg,
43,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.verywellfit.com%2Fthmb%2Fa4580FjTjbub9q4kI5m9X-Po-p0%3D%2F2002x1334%2Ffilters%3Ano_upscale()%3Amax_bytes(150000)%3Astrip_icc()%2FBananas-5c6a36a346e0fb0001f0e4a3.jpg&imgrefurl=https%3A%2F%2Fwww.verywellfit.com%2Fserving-sizes-for-18-fruits-and-vegetables-2506865&tbnid=TBIl9yeitq356M&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygsegUIARCuAg..i&docid=3JMZq2CD0U919M&w=2002&h=1334&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygsegUIARCuAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimages.livemint.com%2Fimg%2F2020%2F07%2F28%2F600x338%2Ff31f3d1d13f2438cacb3a65550dd8fc5-f31f3d1d13f2438cacb3a65550dd8fc5-0_1595481600534_1595925295890.jpg&imgrefurl=https%3A%2F%2Fwww.livemint.com%2Fauto-news%2Fbuying-new-cars-and-two-wheelers-to-get-slightly-cheaper-from-august-1-11595924734674.html&tbnid=Buq_2ewxBhpSGM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygsegUIARCvAg..i&docid=UMyI611NESeVTM&w=600&h=338&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygsegUIARCvAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.ceralytics.com%2Fwp-content%2Fuploads%2F2019%2F08%2Fmachine-learning-featured.jpg&imgrefurl=https%3A%2F%2Fwww.ceralytics.com%2F3-types-of-machine-learning%2F&tbnid=ZGfOT3dgKF70FM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygsegUIARCoAg..i&docid=5K714KKJCvu4PM&w=745&h=466&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygsegUIARCoAg
